2025-02-18 10:42:22,747 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-artifact-3.9.7.jar
2025-02-18 10:42:22,747 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-builder-support-3.9.7.jar
2025-02-18 10:42:22,747 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-compat-3.9.7.jar
2025-02-18 10:42:22,747 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-core-3.9.7.jar
2025-02-18 10:42:22,747 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-embedder-3.9.7.jar
2025-02-18 10:42:22,748 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-model-3.9.7.jar
2025-02-18 10:42:22,748 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-model-builder-3.9.7.jar
2025-02-18 10:42:22,748 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-plugin-api-3.9.7.jar
2025-02-18 10:42:22,748 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-repository-metadata-3.9.7.jar
2025-02-18 10:42:22,748 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\maven-resolver-api-1.9.20.jar
